FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
874,United,7421,LAX,MIA,01-09-2024 02:28,01-09-2024 02:45,01-09-2024 03:28,01-09-2024 03:58,30,Weather,FALSE,TRUE,Airbus A320,N35121,2349
875,Southwest,6646,JFK,MIA,01-09-2024 03:46,01-09-2024 04:01,01-09-2024 06:46,01-09-2024 07:07,21,Maintenance,FALSE,FALSE,Airbus A320,N37875,2032
876,American Airlines,6616,LAX,JFK,01-09-2024 00:32,01-09-2024 00:50,01-09-2024 05:32,01-09-2024 05:30,-2,,TRUE,TRUE,Airbus A320,N87301,992
877,Delta,5192,JFK,MIA,01-09-2024 21:27,01-09-2024 21:49,02-09-2024 03:27,02-09-2024 03:19,-8,,TRUE,TRUE,Airbus A320,N46157,2849
878,United,5596,DFW,SFO,01-09-2024 16:30,01-09-2024 16:49,01-09-2024 20:30,01-09-2024 20:22,-8,,FALSE,TRUE,Boeing 737,N14773,2221
879,American Airlines,3926,LAX,MIA,01-09-2024 13:23,01-09-2024 13:24,01-09-2024 15:23,01-09-2024 15:49,26,Maintenance,TRUE,FALSE,Boeing 777,N29129,1667
880,Delta,6697,JFK,JFK,01-09-2024 22:11,01-09-2024 22:40,02-09-2024 04:11,02-09-2024 04:09,-2,,FALSE,FALSE,Boeing 737,N72220,309
881,Delta,5506,JFK,SEA,01-09-2024 15:31,01-09-2024 16:01,01-09-2024 17:31,01-09-2024 17:43,12,Maintenance,TRUE,TRUE,Airbus A320,N20739,1822
882,American Airlines,3616,ATL,JFK,01-09-2024 07:34,01-09-2024 07:39,01-09-2024 09:34,01-09-2024 09:55,21,Maintenance,TRUE,FALSE,Boeing 737,N53718,2614
883,American Airlines,8604,JFK,MIA,01-09-2024 23:48,01-09-2024 23:55,02-09-2024 02:48,02-09-2024 02:52,4,Maintenance,FALSE,TRUE,Boeing 777,N15700,439
884,United,4607,LAX,BOS,01-09-2024 00:24,01-09-2024 00:44,01-09-2024 03:24,01-09-2024 03:50,26,Weather,FALSE,FALSE,Boeing 737,N80623,2929
885,American Airlines,5709,ATL,SEA,01-09-2024 20:16,01-09-2024 20:25,02-09-2024 00:16,02-09-2024 00:38,22,Air Traffic Control,FALSE,FALSE,Airbus A320,N79856,212
886,Southwest,4801,DFW,BOS,01-09-2024 16:54,01-09-2024 17:03,01-09-2024 20:54,01-09-2024 20:56,2,Weather,TRUE,FALSE,Boeing 737,N97552,1344
887,United,4767,JFK,BOS,01-09-2024 07:53,01-09-2024 08:04,01-09-2024 09:53,01-09-2024 09:47,-6,,FALSE,TRUE,Airbus A320,N99748,2877
888,United,7004,JFK,SEA,01-09-2024 18:08,01-09-2024 18:36,01-09-2024 23:08,01-09-2024 23:04,-4,,FALSE,FALSE,Airbus A320,N29169,2440
889,American Airlines,5536,ORD,JFK,01-09-2024 08:14,01-09-2024 08:38,01-09-2024 13:14,01-09-2024 13:30,16,Maintenance,TRUE,FALSE,Boeing 777,N35312,2248
890,Delta,9560,DFW,SEA,01-09-2024 15:51,01-09-2024 16:05,01-09-2024 20:51,01-09-2024 21:11,20,Air Traffic Control,FALSE,FALSE,Airbus A320,N39978,220
891,American Airlines,3262,DFW,SEA,01-09-2024 10:40,01-09-2024 11:02,01-09-2024 12:40,01-09-2024 12:35,-5,,TRUE,FALSE,Boeing 737,N97633,364
892,Delta,7492,JFK,JFK,01-09-2024 09:12,01-09-2024 09:31,01-09-2024 10:12,01-09-2024 10:11,-1,,FALSE,FALSE,Boeing 777,N31668,717
893,Delta,3581,ORD,SEA,01-09-2024 08:33,01-09-2024 08:48,01-09-2024 11:33,01-09-2024 11:24,-9,,TRUE,FALSE,Airbus A320,N15723,2435
894,Delta,6271,ATL,SEA,01-09-2024 14:52,01-09-2024 15:00,01-09-2024 20:52,01-09-2024 21:02,10,Weather,TRUE,TRUE,Boeing 777,N60017,471
895,American Airlines,9430,ATL,MIA,01-09-2024 02:05,01-09-2024 02:10,01-09-2024 08:05,01-09-2024 08:30,25,Maintenance,FALSE,TRUE,Boeing 737,N10458,162
896,American Airlines,7767,ORD,MIA,01-09-2024 07:51,01-09-2024 07:51,01-09-2024 08:51,01-09-2024 08:42,-9,,FALSE,TRUE,Boeing 737,N53412,1868
897,Southwest,229,LAX,JFK,01-09-2024 08:48,01-09-2024 08:57,01-09-2024 11:48,01-09-2024 11:44,-4,,TRUE,FALSE,Boeing 737,N60847,1933
898,United,6489,ORD,BOS,01-09-2024 06:49,01-09-2024 07:16,01-09-2024 10:49,01-09-2024 11:06,17,Air Traffic Control,FALSE,FALSE,Boeing 777,N62390,2479
899,Southwest,3028,ATL,JFK,01-09-2024 15:56,01-09-2024 15:56,01-09-2024 20:56,01-09-2024 21:13,17,Weather,FALSE,TRUE,Boeing 777,N31943,1820
900,Southwest,9736,ORD,SFO,01-09-2024 00:02,01-09-2024 00:07,01-09-2024 05:02,01-09-2024 05:03,1,Air Traffic Control,FALSE,TRUE,Airbus A320,N17513,1754
901,Southwest,9797,ORD,BOS,01-09-2024 16:11,01-09-2024 16:24,01-09-2024 22:11,01-09-2024 22:02,-9,,TRUE,TRUE,Boeing 737,N89228,1857
902,United,9969,ATL,MIA,01-09-2024 09:55,01-09-2024 10:06,01-09-2024 12:55,01-09-2024 13:23,28,Weather,TRUE,TRUE,Boeing 777,N55958,2546
903,Delta,3756,ATL,SFO,01-09-2024 14:58,01-09-2024 15:13,01-09-2024 18:58,01-09-2024 18:58,0,,TRUE,FALSE,Boeing 777,N81144,232
904,Delta,1939,ORD,SFO,01-09-2024 20:31,01-09-2024 20:37,02-09-2024 02:31,02-09-2024 02:27,-4,,TRUE,FALSE,Airbus A320,N23849,2210
905,United,6020,ATL,SFO,01-09-2024 09:30,01-09-2024 09:30,01-09-2024 13:30,01-09-2024 13:53,23,Maintenance,FALSE,FALSE,Boeing 777,N44737,761
906,United,2754,JFK,SEA,01-09-2024 18:57,01-09-2024 19:25,01-09-2024 22:57,01-09-2024 23:23,26,Weather,TRUE,TRUE,Boeing 737,N67158,200
907,United,8669,LAX,JFK,01-09-2024 17:27,01-09-2024 17:39,01-09-2024 22:27,01-09-2024 22:23,-4,,TRUE,TRUE,Boeing 777,N41565,1221
908,United,8697,ATL,MIA,01-09-2024 14:45,01-09-2024 15:10,01-09-2024 15:45,01-09-2024 15:59,14,Weather,FALSE,FALSE,Boeing 777,N93668,247
909,United,7742,JFK,MIA,01-09-2024 10:24,01-09-2024 10:29,01-09-2024 12:24,01-09-2024 12:45,21,Air Traffic Control,FALSE,FALSE,Boeing 737,N17905,2343
910,United,3678,ATL,SEA,01-09-2024 18:14,01-09-2024 18:24,01-09-2024 19:14,01-09-2024 19:36,22,Air Traffic Control,TRUE,TRUE,Boeing 737,N25277,2894
911,United,3774,LAX,MIA,01-09-2024 21:46,01-09-2024 21:54,01-09-2024 23:46,01-09-2024 23:39,-7,,TRUE,TRUE,Boeing 737,N20251,297
912,Southwest,2944,JFK,SEA,01-09-2024 22:10,01-09-2024 22:33,02-09-2024 00:10,02-09-2024 00:34,24,Air Traffic Control,FALSE,TRUE,Boeing 737,N69555,594
913,United,765,DFW,MIA,01-09-2024 21:07,01-09-2024 21:20,02-09-2024 01:07,02-09-2024 01:28,21,Weather,TRUE,TRUE,Boeing 737,N65775,2030
914,United,1119,ORD,JFK,01-09-2024 02:28,01-09-2024 02:35,01-09-2024 07:28,01-09-2024 07:20,-8,,TRUE,FALSE,Airbus A320,N71857,352
915,Southwest,2648,ATL,MIA,01-09-2024 20:02,01-09-2024 20:14,01-09-2024 21:02,01-09-2024 21:24,22,Weather,FALSE,FALSE,Airbus A320,N60819,1987
916,American Airlines,2442,LAX,BOS,01-09-2024 04:26,01-09-2024 04:51,01-09-2024 05:26,01-09-2024 05:21,-5,,FALSE,TRUE,Boeing 737,N87338,496
917,United,366,ATL,BOS,01-09-2024 20:24,01-09-2024 20:29,01-09-2024 22:24,01-09-2024 22:27,3,Weather,FALSE,FALSE,Boeing 777,N68564,2850
918,Delta,7872,ATL,BOS,01-09-2024 14:38,01-09-2024 14:55,01-09-2024 19:38,01-09-2024 19:36,-2,,TRUE,FALSE,Boeing 777,N94057,2337
919,American Airlines,4827,JFK,SFO,01-09-2024 21:52,01-09-2024 22:12,02-09-2024 01:52,02-09-2024 01:50,-2,,FALSE,TRUE,Boeing 777,N38051,2374
920,American Airlines,393,ATL,SEA,01-09-2024 14:26,01-09-2024 14:34,01-09-2024 17:26,01-09-2024 17:21,-5,,TRUE,TRUE,Boeing 777,N43425,547
921,Delta,5231,LAX,SEA,01-09-2024 15:11,01-09-2024 15:31,01-09-2024 19:11,01-09-2024 19:22,11,Weather,FALSE,FALSE,Boeing 777,N84048,685
922,United,6011,DFW,MIA,01-09-2024 17:09,01-09-2024 17:34,01-09-2024 18:09,01-09-2024 18:28,19,Air Traffic Control,TRUE,TRUE,Airbus A320,N87230,1896
923,Delta,7944,ATL,MIA,01-09-2024 14:54,01-09-2024 14:57,01-09-2024 16:54,01-09-2024 16:46,-8,,FALSE,TRUE,Boeing 777,N11312,2426
924,Delta,8485,DFW,MIA,01-09-2024 14:50,01-09-2024 14:58,01-09-2024 16:50,01-09-2024 16:51,1,Maintenance,FALSE,FALSE,Boeing 737,N73063,2373
925,American Airlines,9656,LAX,JFK,01-09-2024 15:02,01-09-2024 15:25,01-09-2024 17:02,01-09-2024 17:17,15,Maintenance,FALSE,TRUE,Boeing 777,N11353,1173
926,Southwest,8002,JFK,JFK,01-09-2024 08:07,01-09-2024 08:27,01-09-2024 09:07,01-09-2024 09:00,-7,,TRUE,TRUE,Boeing 737,N90640,1561
927,United,5965,ORD,SFO,01-09-2024 00:25,01-09-2024 00:34,01-09-2024 06:25,01-09-2024 06:45,20,Maintenance,FALSE,TRUE,Boeing 737,N68889,1303
928,Southwest,4197,LAX,BOS,01-09-2024 07:39,01-09-2024 07:39,01-09-2024 12:39,01-09-2024 13:01,22,Air Traffic Control,FALSE,TRUE,Airbus A320,N84181,119
929,Delta,3632,LAX,MIA,01-09-2024 14:10,01-09-2024 14:39,01-09-2024 15:10,01-09-2024 15:08,-2,,FALSE,FALSE,Boeing 737,N91650,1807
930,American Airlines,8613,ATL,BOS,01-09-2024 16:50,01-09-2024 16:57,01-09-2024 17:50,01-09-2024 18:05,15,Maintenance,FALSE,TRUE,Boeing 737,N82243,1045
931,Delta,8616,JFK,JFK,01-09-2024 12:09,01-09-2024 12:09,01-09-2024 18:09,01-09-2024 18:07,-2,,TRUE,FALSE,Airbus A320,N37388,160
932,American Airlines,5058,ORD,BOS,01-09-2024 23:19,01-09-2024 23:32,02-09-2024 02:19,02-09-2024 02:44,25,Weather,TRUE,TRUE,Boeing 737,N12927,465
933,Delta,8522,ORD,JFK,01-09-2024 01:36,01-09-2024 01:54,01-09-2024 04:36,01-09-2024 05:05,29,Maintenance,FALSE,TRUE,Airbus A320,N34197,1611
934,United,757,LAX,JFK,01-09-2024 11:39,01-09-2024 11:43,01-09-2024 16:39,01-09-2024 16:57,18,Weather,FALSE,FALSE,Airbus A320,N69461,1576
935,Southwest,6682,ATL,MIA,01-09-2024 14:33,01-09-2024 14:37,01-09-2024 15:33,01-09-2024 15:44,11,Weather,TRUE,FALSE,Airbus A320,N89384,303
936,American Airlines,4643,LAX,JFK,01-09-2024 04:00,01-09-2024 04:03,01-09-2024 06:00,01-09-2024 06:09,9,Maintenance,TRUE,TRUE,Boeing 777,N43620,337
937,Southwest,6774,LAX,BOS,01-09-2024 09:41,01-09-2024 10:04,01-09-2024 13:41,01-09-2024 14:00,19,Weather,TRUE,TRUE,Boeing 777,N34384,2723
938,American Airlines,4687,ORD,MIA,01-09-2024 03:24,01-09-2024 03:24,01-09-2024 06:24,01-09-2024 06:53,29,Weather,TRUE,TRUE,Boeing 777,N43624,2798
939,Southwest,2173,DFW,JFK,01-09-2024 01:48,01-09-2024 01:54,01-09-2024 07:48,01-09-2024 07:48,0,,TRUE,TRUE,Boeing 777,N21143,1833
940,Southwest,9387,LAX,SFO,01-09-2024 04:41,01-09-2024 04:45,01-09-2024 05:41,01-09-2024 05:33,-8,,FALSE,FALSE,Boeing 737,N45300,1830
941,Southwest,8087,ORD,JFK,01-09-2024 19:58,01-09-2024 20:21,02-09-2024 00:58,02-09-2024 00:58,0,,FALSE,TRUE,Boeing 777,N30905,2363
942,Delta,3502,ATL,JFK,01-09-2024 01:41,01-09-2024 01:41,01-09-2024 07:41,01-09-2024 07:40,-1,,FALSE,FALSE,Airbus A320,N83690,2567
943,United,3522,JFK,JFK,01-09-2024 07:15,01-09-2024 07:37,01-09-2024 08:15,01-09-2024 08:15,0,,TRUE,TRUE,Boeing 737,N17524,1958
944,American Airlines,4668,ORD,SEA,01-09-2024 08:01,01-09-2024 08:12,01-09-2024 14:01,01-09-2024 14:22,21,Maintenance,FALSE,TRUE,Airbus A320,N85465,1684
945,Southwest,9224,ATL,MIA,01-09-2024 21:42,01-09-2024 21:45,02-09-2024 00:42,02-09-2024 00:58,16,Weather,FALSE,TRUE,Boeing 777,N16561,1101
946,Delta,655,ATL,BOS,01-09-2024 18:41,01-09-2024 19:11,01-09-2024 22:41,01-09-2024 23:04,23,Weather,TRUE,TRUE,Airbus A320,N73997,443
947,Delta,6852,ATL,JFK,01-09-2024 05:05,01-09-2024 05:07,01-09-2024 08:05,01-09-2024 08:01,-4,,TRUE,FALSE,Boeing 777,N29791,2244
948,American Airlines,4452,ATL,MIA,01-09-2024 17:58,01-09-2024 18:23,01-09-2024 18:58,01-09-2024 19:04,6,Weather,TRUE,FALSE,Airbus A320,N17384,1196
949,United,3151,ORD,MIA,01-09-2024 22:05,01-09-2024 22:34,01-09-2024 23:05,01-09-2024 23:14,9,Weather,FALSE,TRUE,Boeing 777,N41078,1031
950,American Airlines,9312,DFW,BOS,01-09-2024 09:42,01-09-2024 09:58,01-09-2024 13:42,01-09-2024 13:52,10,Weather,FALSE,TRUE,Airbus A320,N11348,231
951,United,8972,ATL,SEA,01-09-2024 22:04,01-09-2024 22:31,02-09-2024 03:04,02-09-2024 03:12,8,Maintenance,FALSE,FALSE,Boeing 737,N95209,1845
952,United,2376,JFK,SEA,01-09-2024 03:33,01-09-2024 04:03,01-09-2024 08:33,01-09-2024 08:52,19,Weather,FALSE,TRUE,Boeing 737,N57970,1169
953,American Airlines,4194,JFK,BOS,01-09-2024 22:10,01-09-2024 22:29,02-09-2024 03:10,02-09-2024 03:35,25,Maintenance,TRUE,TRUE,Airbus A320,N19331,2671
954,American Airlines,3831,JFK,SEA,01-09-2024 05:19,01-09-2024 05:22,01-09-2024 06:19,01-09-2024 06:46,27,Weather,TRUE,TRUE,Boeing 777,N37864,490
955,American Airlines,1071,ATL,SEA,01-09-2024 23:49,02-09-2024 00:00,02-09-2024 01:49,02-09-2024 01:54,5,Air Traffic Control,FALSE,FALSE,Airbus A320,N96778,975
956,Delta,7511,ORD,MIA,01-09-2024 09:22,01-09-2024 09:37,01-09-2024 14:22,01-09-2024 14:50,28,Weather,TRUE,FALSE,Airbus A320,N32964,1408
957,Southwest,3382,ATL,SEA,01-09-2024 13:09,01-09-2024 13:25,01-09-2024 16:09,01-09-2024 16:17,8,Weather,TRUE,TRUE,Airbus A320,N29416,860
958,American Airlines,1340,JFK,JFK,01-09-2024 14:02,01-09-2024 14:12,01-09-2024 15:02,01-09-2024 14:53,-9,,FALSE,TRUE,Boeing 737,N23009,2329
959,Delta,1969,ATL,SEA,01-09-2024 06:03,01-09-2024 06:31,01-09-2024 11:03,01-09-2024 11:20,17,Weather,FALSE,FALSE,Boeing 777,N85925,299
960,Delta,6874,ATL,MIA,01-09-2024 07:23,01-09-2024 07:29,01-09-2024 08:23,01-09-2024 08:27,4,Air Traffic Control,TRUE,TRUE,Boeing 737,N82665,2037
961,Southwest,1431,JFK,SFO,01-09-2024 17:17,01-09-2024 17:38,01-09-2024 20:17,01-09-2024 20:16,-1,,FALSE,FALSE,Boeing 777,N49191,2843
962,Delta,7530,JFK,SEA,01-09-2024 21:25,01-09-2024 21:36,01-09-2024 23:25,01-09-2024 23:28,3,Maintenance,FALSE,TRUE,Boeing 737,N42952,1200
963,United,1911,ORD,SEA,01-09-2024 20:29,01-09-2024 20:54,02-09-2024 02:29,02-09-2024 02:58,29,Maintenance,TRUE,TRUE,Boeing 737,N14781,1776
964,American Airlines,2274,JFK,JFK,01-09-2024 09:34,01-09-2024 09:41,01-09-2024 12:34,01-09-2024 12:36,2,Air Traffic Control,TRUE,FALSE,Airbus A320,N82515,2414
965,Southwest,7183,ORD,SFO,01-09-2024 09:06,01-09-2024 09:29,01-09-2024 12:06,01-09-2024 12:07,1,Maintenance,FALSE,FALSE,Boeing 737,N83422,525
966,Southwest,8738,LAX,MIA,01-09-2024 22:09,01-09-2024 22:25,02-09-2024 02:09,02-09-2024 02:24,15,Maintenance,FALSE,FALSE,Boeing 777,N19305,2147
967,American Airlines,4556,JFK,SEA,01-09-2024 09:59,01-09-2024 10:29,01-09-2024 10:59,01-09-2024 10:55,-4,,FALSE,TRUE,Boeing 737,N28329,1377
968,United,7969,DFW,JFK,01-09-2024 23:29,01-09-2024 23:42,02-09-2024 02:29,02-09-2024 02:45,16,Maintenance,FALSE,TRUE,Airbus A320,N46428,1509
969,American Airlines,8006,LAX,JFK,01-09-2024 15:11,01-09-2024 15:18,01-09-2024 21:11,01-09-2024 21:14,3,Weather,FALSE,FALSE,Airbus A320,N31127,2197
970,American Airlines,1253,JFK,JFK,01-09-2024 03:24,01-09-2024 03:44,01-09-2024 04:24,01-09-2024 04:50,26,Weather,TRUE,FALSE,Boeing 737,N53736,2619
971,Delta,9190,LAX,MIA,01-09-2024 18:03,01-09-2024 18:24,01-09-2024 22:03,01-09-2024 21:55,-8,,FALSE,FALSE,Boeing 777,N99280,311
972,Southwest,3852,ORD,BOS,01-09-2024 17:19,01-09-2024 17:39,01-09-2024 23:19,01-09-2024 23:28,9,Maintenance,TRUE,FALSE,Boeing 737,N18413,2887
973,United,8440,ATL,MIA,01-09-2024 20:09,01-09-2024 20:18,01-09-2024 23:09,01-09-2024 23:18,9,Air Traffic Control,FALSE,TRUE,Boeing 777,N86117,796
974,Southwest,4549,ORD,JFK,01-09-2024 23:36,01-09-2024 23:37,02-09-2024 03:36,02-09-2024 03:57,21,Weather,TRUE,TRUE,Boeing 737,N62207,1676
975,Southwest,7844,JFK,BOS,01-09-2024 03:39,01-09-2024 04:04,01-09-2024 04:39,01-09-2024 05:02,23,Maintenance,FALSE,TRUE,Boeing 777,N98967,772
976,Delta,2437,ORD,BOS,01-09-2024 17:59,01-09-2024 18:27,01-09-2024 21:59,01-09-2024 21:50,-9,,FALSE,FALSE,Airbus A320,N93084,932
977,Southwest,8219,ATL,BOS,01-09-2024 12:11,01-09-2024 12:12,01-09-2024 17:11,01-09-2024 17:21,10,Weather,FALSE,FALSE,Airbus A320,N37106,1386
978,Southwest,3955,JFK,JFK,01-09-2024 10:00,01-09-2024 10:23,01-09-2024 15:00,01-09-2024 15:23,23,Air Traffic Control,FALSE,FALSE,Boeing 737,N38921,2501
979,United,9780,ATL,SFO,01-09-2024 03:17,01-09-2024 03:35,01-09-2024 06:17,01-09-2024 06:14,-3,,TRUE,FALSE,Airbus A320,N81158,581
980,Delta,1441,LAX,JFK,01-09-2024 05:18,01-09-2024 05:35,01-09-2024 06:18,01-09-2024 06:37,19,Maintenance,FALSE,FALSE,Boeing 777,N70852,1734
981,United,6353,ORD,SFO,01-09-2024 10:28,01-09-2024 10:50,01-09-2024 16:28,01-09-2024 16:38,10,Weather,TRUE,TRUE,Boeing 777,N72817,1311
982,American Airlines,214,JFK,MIA,01-09-2024 09:13,01-09-2024 09:37,01-09-2024 15:13,01-09-2024 15:31,18,Air Traffic Control,TRUE,FALSE,Boeing 737,N13577,1558
983,Southwest,675,JFK,BOS,01-09-2024 13:40,01-09-2024 14:10,01-09-2024 16:40,01-09-2024 16:46,6,Weather,TRUE,TRUE,Boeing 777,N10640,195
984,United,9708,JFK,BOS,01-09-2024 17:58,01-09-2024 18:09,01-09-2024 20:58,01-09-2024 21:26,28,Air Traffic Control,FALSE,FALSE,Airbus A320,N38867,2072
985,Delta,1574,LAX,SFO,01-09-2024 07:40,01-09-2024 08:05,01-09-2024 13:40,01-09-2024 13:45,5,Maintenance,TRUE,TRUE,Boeing 737,N60029,2336
986,Delta,571,ATL,SFO,01-09-2024 14:51,01-09-2024 15:16,01-09-2024 19:51,01-09-2024 19:58,7,Maintenance,FALSE,FALSE,Airbus A320,N27461,1484
987,United,5039,JFK,MIA,01-09-2024 02:16,01-09-2024 02:45,01-09-2024 07:16,01-09-2024 07:32,16,Maintenance,TRUE,FALSE,Boeing 737,N17325,1297
988,Southwest,3122,ORD,JFK,01-09-2024 04:19,01-09-2024 04:38,01-09-2024 06:19,01-09-2024 06:47,28,Air Traffic Control,TRUE,FALSE,Boeing 737,N71321,2486
989,American Airlines,9717,ATL,JFK,01-09-2024 20:53,01-09-2024 21:18,01-09-2024 23:53,02-09-2024 00:23,30,Air Traffic Control,FALSE,TRUE,Airbus A320,N52911,959
990,American Airlines,1199,ATL,SFO,01-09-2024 05:43,01-09-2024 05:49,01-09-2024 11:43,01-09-2024 11:57,14,Weather,FALSE,FALSE,Airbus A320,N53290,1321
991,Southwest,3628,ATL,JFK,01-09-2024 08:48,01-09-2024 08:56,01-09-2024 14:48,01-09-2024 14:52,4,Weather,FALSE,FALSE,Boeing 737,N66810,805
992,United,5777,JFK,SEA,01-09-2024 13:33,01-09-2024 13:35,01-09-2024 15:33,01-09-2024 15:41,8,Air Traffic Control,FALSE,FALSE,Airbus A320,N30500,608
993,United,1647,LAX,SEA,01-09-2024 12:30,01-09-2024 12:53,01-09-2024 16:30,01-09-2024 16:40,10,Maintenance,FALSE,FALSE,Boeing 737,N82041,2185
994,American Airlines,8843,ORD,MIA,01-09-2024 18:36,01-09-2024 18:59,01-09-2024 21:36,01-09-2024 21:51,15,Air Traffic Control,TRUE,FALSE,Airbus A320,N37837,829
995,United,7412,LAX,JFK,01-09-2024 12:48,01-09-2024 12:57,01-09-2024 18:48,01-09-2024 18:52,4,Weather,TRUE,TRUE,Boeing 737,N57254,332
996,Southwest,1183,LAX,SEA,01-09-2024 19:56,01-09-2024 20:13,01-09-2024 23:56,02-09-2024 00:21,25,Maintenance,TRUE,TRUE,Boeing 777,N23834,1414
997,American Airlines,919,JFK,SEA,01-09-2024 03:39,01-09-2024 03:42,01-09-2024 05:39,01-09-2024 05:51,12,Weather,TRUE,FALSE,Airbus A320,N28979,2525
998,Southwest,6095,DFW,BOS,01-09-2024 01:59,01-09-2024 02:20,01-09-2024 04:59,01-09-2024 05:08,9,Weather,TRUE,TRUE,Boeing 737,N27598,503
999,American Airlines,7866,LAX,SFO,01-09-2024 20:02,01-09-2024 20:21,02-09-2024 01:02,02-09-2024 01:02,0,,TRUE,FALSE,Boeing 777,N95526,128
1000,United,8180,LAX,MIA,01-09-2024 09:45,01-09-2024 09:49,01-09-2024 15:45,01-09-2024 16:05,20,Weather,TRUE,FALSE,Boeing 737,N75778,2719
1001,Southwest,1121,DFW,SFO,01-09-2024 17:56,01-09-2024 18:16,01-09-2024 19:56,01-09-2024 19:54,-2,,TRUE,FALSE,Boeing 777,N75588,2451
1002,Delta,8056,JFK,SEA,01-09-2024 20:07,01-09-2024 20:14,01-09-2024 21:07,01-09-2024 21:11,4,Maintenance,TRUE,TRUE,Boeing 737,N18237,251
1003,American Airlines,5740,JFK,SEA,01-09-2024 04:17,01-09-2024 04:17,01-09-2024 09:17,01-09-2024 09:23,6,Weather,TRUE,TRUE,Airbus A320,N65996,2074
1004,Southwest,3270,JFK,SFO,01-09-2024 15:35,01-09-2024 15:52,01-09-2024 21:35,01-09-2024 21:40,5,Weather,TRUE,FALSE,Boeing 777,N52294,638
1005,Delta,1554,ORD,SFO,01-09-2024 18:54,01-09-2024 19:13,02-09-2024 00:54,02-09-2024 00:51,-3,,FALSE,TRUE,Boeing 777,N18421,2876
1006,Delta,4449,ORD,MIA,01-09-2024 02:20,01-09-2024 02:28,01-09-2024 06:20,01-09-2024 06:38,18,Maintenance,TRUE,TRUE,Airbus A320,N29514,2491
1007,Southwest,1328,LAX,MIA,01-09-2024 21:41,01-09-2024 21:51,02-09-2024 00:41,02-09-2024 00:35,-6,,FALSE,TRUE,Airbus A320,N71768,1135
1008,Delta,4102,ATL,SEA,01-09-2024 06:45,01-09-2024 07:13,01-09-2024 10:45,01-09-2024 11:04,19,Air Traffic Control,TRUE,TRUE,Boeing 737,N88027,2237
1009,American Airlines,3451,DFW,JFK,01-09-2024 17:55,01-09-2024 18:25,01-09-2024 20:55,01-09-2024 21:24,29,Weather,TRUE,TRUE,Boeing 777,N79646,1557
1010,United,3930,DFW,MIA,01-09-2024 10:53,01-09-2024 11:22,01-09-2024 12:53,01-09-2024 13:13,20,Maintenance,TRUE,TRUE,Airbus A320,N51972,1434
1011,Delta,4116,JFK,SEA,01-09-2024 14:54,01-09-2024 15:06,01-09-2024 20:54,01-09-2024 20:52,-2,,TRUE,TRUE,Boeing 737,N55710,1483
1012,American Airlines,5789,ORD,BOS,01-09-2024 05:50,01-09-2024 06:10,01-09-2024 11:50,01-09-2024 12:08,18,Weather,TRUE,TRUE,Airbus A320,N10749,957
1013,United,9929,LAX,MIA,01-09-2024 21:03,01-09-2024 21:24,02-09-2024 02:03,02-09-2024 02:27,24,Weather,TRUE,FALSE,Boeing 737,N23441,2778
1014,United,1191,JFK,SEA,01-09-2024 07:31,01-09-2024 07:33,01-09-2024 11:31,01-09-2024 11:41,10,Air Traffic Control,FALSE,FALSE,Airbus A320,N28499,2590
1015,Southwest,7236,JFK,MIA,01-09-2024 22:48,01-09-2024 22:50,02-09-2024 03:48,02-09-2024 04:00,12,Maintenance,TRUE,TRUE,Boeing 777,N80704,1045
1016,Southwest,4079,JFK,MIA,01-09-2024 04:35,01-09-2024 04:59,01-09-2024 06:35,01-09-2024 07:03,28,Air Traffic Control,FALSE,TRUE,Airbus A320,N16207,874
1017,Delta,3203,ORD,JFK,01-09-2024 02:43,01-09-2024 03:03,01-09-2024 03:43,01-09-2024 04:03,20,Maintenance,FALSE,FALSE,Boeing 737,N41331,232
1018,American Airlines,3629,LAX,SFO,01-09-2024 19:56,01-09-2024 20:08,01-09-2024 21:56,01-09-2024 22:01,5,Weather,TRUE,TRUE,Boeing 737,N86642,503
1019,Delta,3795,LAX,BOS,01-09-2024 23:40,01-09-2024 23:52,02-09-2024 05:40,02-09-2024 05:57,17,Maintenance,TRUE,FALSE,Airbus A320,N84916,491
1020,American Airlines,9338,LAX,BOS,01-09-2024 19:19,01-09-2024 19:31,01-09-2024 23:19,01-09-2024 23:10,-9,,FALSE,FALSE,Airbus A320,N66149,1521
1021,Delta,388,JFK,JFK,01-09-2024 02:57,01-09-2024 03:17,01-09-2024 07:57,01-09-2024 07:59,2,Maintenance,FALSE,TRUE,Boeing 737,N24388,653
1022,Southwest,1552,ORD,SFO,01-09-2024 19:30,01-09-2024 19:59,02-09-2024 00:30,02-09-2024 00:38,8,Weather,TRUE,FALSE,Boeing 777,N57349,1476
1023,Delta,4736,LAX,BOS,01-09-2024 03:29,01-09-2024 03:43,01-09-2024 04:29,01-09-2024 04:34,5,Air Traffic Control,TRUE,FALSE,Airbus A320,N44923,609
1024,American Airlines,3299,JFK,JFK,01-09-2024 06:09,01-09-2024 06:22,01-09-2024 08:09,01-09-2024 08:22,13,Air Traffic Control,TRUE,FALSE,Boeing 737,N78145,2557
